model,scenario,variable,glb,nor
'CESM2-WACCM','ssp126','npp',0.361629777,0.178574066
'CESM2-WACCM','ssp126','npp',1.933515348,0.426086142
'CESM2-WACCM','ssp126','npp',2.832558227,0.195980997
'CESM2-WACCM','ssp126','npp',1.075247563,0.20412894
'CESM2-WACCM','ssp126','npp',3.271672707,0.517423178
'CESM2-WACCM','ssp126','npp',3.781231141,-0.024083585
'CESM2-WACCM','ssp126','npp',2.547476816,0.093570598
'CESM2-WACCM','ssp126','npp',2.900343127,0.249977614
'CESM2-WACCM','ssp126','npp',2.694745488,-0.10220517
'CESM2-WACCM','ssp126','npp',3.255906552,0.427866307
'CESM2-WACCM','ssp126','npp',5.192820505,0.405723654
'CESM2-WACCM','ssp126','npp',4.679243074,0.562518772
'CESM2-WACCM','ssp126','npp',3.358294957,0.89922492
'CESM2-WACCM','ssp126','npp',4.68307756,0.870561212
'CESM2-WACCM','ssp126','npp',4.615412582,0.938784511
'CESM2-WACCM','ssp126','npp',4.727410553,1.185590889
'CESM2-WACCM','ssp126','npp',5.37146668,0.931934087
'CESM2-WACCM','ssp126','npp',3.908417878,0.912296443
'CESM2-WACCM','ssp126','npp',4.745950885,0.911737646
'CESM2-WACCM','ssp126','npp',4.785339077,1.249144383
'CESM2-WACCM','ssp126','npp',5.670162395,1.381127984
'CESM2-WACCM','ssp126','npp',6.445879144,1.022503666
'CESM2-WACCM','ssp126','npp',4.375442328,0.581452667
'CESM2-WACCM','ssp126','npp',5.173473276,1.247852398
'CESM2-WACCM','ssp126','npp',5.642444447,1.105061255
'CESM2-WACCM','ssp126','npp',6.057449712,1.56720585
'CESM2-WACCM','ssp126','npp',4.854242803,0.762269179
'CESM2-WACCM','ssp126','npp',4.854913752,1.963695371
'CESM2-WACCM','ssp126','npp',4.809745729,1.094743193
'CESM2-WACCM','ssp126','npp',5.113741387,1.404732398
'CESM2-WACCM','ssp126','npp',5.133571837,1.729808041
'CESM2-WACCM','ssp126','npp',5.32382447,1.673070106
'CESM2-WACCM','ssp126','npp',5.264507475,0.753000678
'CESM2-WACCM','ssp126','npp',4.787735008,1.220440362
'CESM2-WACCM','ssp126','npp',7.06771687,1.346456664
'CESM2-WACCM','ssp126','npp',7.630153403,0.830093577
'CESM2-WACCM','ssp126','npp',5.459130068,1.184763584
'CESM2-WACCM','ssp126','npp',6.70729664,1.206401806
'CESM2-WACCM','ssp126','npp',7.723201378,1.313712489
'CESM2-WACCM','ssp126','npp',5.449888014,1.0455835
'CESM2-WACCM','ssp126','npp',5.846539538,0.880046596
'CESM2-WACCM','ssp126','npp',7.352554808,1.296778314
'CESM2-WACCM','ssp126','npp',5.579515011,1.338898836
'CESM2-WACCM','ssp126','npp',4.654560475,1.409457865
'CESM2-WACCM','ssp126','npp',6.568531811,1.27785747
'CESM2-WACCM','ssp126','npp',8.021819981,1.347759486
'CESM2-WACCM','ssp126','npp',5.74227658,1.597037419
'CESM2-WACCM','ssp126','npp',4.449436457,1.824086075
'CESM2-WACCM','ssp126','npp',6.79104164,1.713997259
'CESM2-WACCM','ssp126','npp',7.732186261,1.830421849
'CESM2-WACCM','ssp126','npp',5.686490337,1.050178725
'CESM2-WACCM','ssp126','npp',7.257944778,1.545815098
'CESM2-WACCM','ssp126','npp',8.069619804,1.373129636
'CESM2-WACCM','ssp126','npp',5.154273211,1.469912116
'CESM2-WACCM','ssp126','npp',6.534224327,1.513140131
'CESM2-WACCM','ssp126','npp',5.16796853,1.390345411
'CESM2-WACCM','ssp126','npp',7.26487653,1.564706159
'CESM2-WACCM','ssp126','npp',8.654605021,1.387698086
'CESM2-WACCM','ssp126','npp',4.762201377,0.936305172
'CESM2-WACCM','ssp126','npp',6.279514352,1.412157499
'CESM2-WACCM','ssp126','npp',7.503955204,1.336497498
'CESM2-WACCM','ssp126','npp',6.81631175,1.267688268
'CESM2-WACCM','ssp126','npp',4.710894927,1.556186044
'CESM2-WACCM','ssp126','npp',5.789824815,1.44803101
'CESM2-WACCM','ssp126','npp',5.041641189,1.145797819
'CESM2-WACCM','ssp126','npp',4.415418336,1.955796586
'CESM2-WACCM','ssp126','npp',6.349630055,1.325736135
'CESM2-WACCM','ssp126','npp',5.662690621,1.244512623
'CESM2-WACCM','ssp126','npp',5.448238028,1.555753023
'CESM2-WACCM','ssp126','npp',6.057416444,1.613292737
'CESM2-WACCM','ssp126','npp',3.264809649,1.616736435
'CESM2-WACCM','ssp126','npp',6.313557126,1.75230506
'CESM2-WACCM','ssp126','npp',5.299922419,1.233684981
'CESM2-WACCM','ssp126','npp',6.265539685,1.668180025
'CESM2-WACCM','ssp126','npp',6.365767443,1.610836401
'CESM2-WACCM','ssp126','npp',5.033962717,1.847850856
'CESM2-WACCM','ssp126','npp',4.453333721,1.555360553
'CESM2-WACCM','ssp126','npp',6.029181106,1.701850104
'CESM2-WACCM','ssp126','npp',4.70615481,1.647101969
'CESM2-WACCM','ssp126','npp',6.0599638,1.621634184
'CESM2-WACCM','ssp126','rh',-0.487500793,-0.219568473
'CESM2-WACCM','ssp126','rh',-0.559561536,-0.128182203
'CESM2-WACCM','ssp126','rh',0.134087855,0.174756657
'CESM2-WACCM','ssp126','rh',0.008901564,0.131293917
'CESM2-WACCM','ssp126','rh',0.90407291,0.041700102
'CESM2-WACCM','ssp126','rh',0.484570915,-0.245979886
'CESM2-WACCM','ssp126','rh',0.022341717,-0.138024093
'CESM2-WACCM','ssp126','rh',1.279744875,-0.058833858
'CESM2-WACCM','ssp126','rh',1.174633315,0.006976671
'CESM2-WACCM','ssp126','rh',0.827777292,0.206968081
'CESM2-WACCM','ssp126','rh',2.511022746,0.19526903
'CESM2-WACCM','ssp126','rh',1.628366847,-0.029411351
'CESM2-WACCM','ssp126','rh',1.176969411,0.164024769
'CESM2-WACCM','ssp126','rh',2.210574315,0.248481329
'CESM2-WACCM','ssp126','rh',1.288022075,-0.068348183
'CESM2-WACCM','ssp126','rh',2.339072945,0.084799194
'CESM2-WACCM','ssp126','rh',2.878481533,0.183111954
'CESM2-WACCM','ssp126','rh',2.770946845,0.262769022
'CESM2-WACCM','ssp126','rh',2.228458239,0.609977694
'CESM2-WACCM','ssp126','rh',3.051307881,0.482675784
'CESM2-WACCM','ssp126','rh',2.96856658,0.665945504
'CESM2-WACCM','ssp126','rh',3.605102115,0.697462507
'CESM2-WACCM','ssp126','rh',2.872436748,0.603860673
'CESM2-WACCM','ssp126','rh',2.708576689,0.380250962
'CESM2-WACCM','ssp126','rh',3.136691302,0.648350772
'CESM2-WACCM','ssp126','rh',2.913226378,0.719750243
'CESM2-WACCM','ssp126','rh',4.069116344,0.851561314
'CESM2-WACCM','ssp126','rh',3.461610377,0.357631437
'CESM2-WACCM','ssp126','rh',3.806551107,0.649361076
'CESM2-WACCM','ssp126','rh',4.04779682,0.977931591
'CESM2-WACCM','ssp126','rh',3.734160836,1.055575054
'CESM2-WACCM','ssp126','rh',3.928477573,0.80145203
'CESM2-WACCM','ssp126','rh',3.304384074,0.371986736
'CESM2-WACCM','ssp126','rh',4.104381017,1.73213079
'CESM2-WACCM','ssp126','rh',3.537650923,0.862069752
'CESM2-WACCM','ssp126','rh',3.614288174,1.154522513
'CESM2-WACCM','ssp126','rh',3.20340624,0.98445836
'CESM2-WACCM','ssp126','rh',3.842327986,0.902222397
'CESM2-WACCM','ssp126','rh',3.638422211,0.756725539
'CESM2-WACCM','ssp126','rh',3.526462328,1.030867654
'CESM2-WACCM','ssp126','rh',5.290287345,0.72672896
'CESM2-WACCM','ssp126','rh',4.855245887,0.764448619
'CESM2-WACCM','ssp126','rh',3.637013755,0.535831976
'CESM2-WACCM','ssp126','rh',5.905175402,0.973303194
'CESM2-WACCM','ssp126','rh',5.388373795,1.093103724
'CESM2-WACCM','ssp126','rh',4.145694253,0.671449098
'CESM2-WACCM','ssp126','rh',5.081426778,0.580363032
'CESM2-WACCM','ssp126','rh',5.51143478,1.193445954
'CESM2-WACCM','ssp126','rh',4.700983561,1.063073378
'CESM2-WACCM','ssp126','rh',4.362205551,1.332989682
'CESM2-WACCM','ssp126','rh',5.380818711,1.081915941
'CESM2-WACCM','ssp126','rh',5.589052312,1.16602361
'CESM2-WACCM','ssp126','rh',4.837930499,1.175940142
'CESM2-WACCM','ssp126','rh',4.079372806,1.428269247
'CESM2-WACCM','ssp126','rh',5.730924379,1.067024068
'CESM2-WACCM','ssp126','rh',5.626592082,1.455733787
'CESM2-WACCM','ssp126','rh',5.034377475,1.140303899
'CESM2-WACCM','ssp126','rh',6.733945003,1.518451075
'CESM2-WACCM','ssp126','rh',6.024610038,0.999296645
'CESM2-WACCM','ssp126','rh',5.086453196,1.248329229
'CESM2-WACCM','ssp126','rh',5.758755141,1.200884036
'CESM2-WACCM','ssp126','rh',4.643536189,1.434301172
'CESM2-WACCM','ssp126','rh',6.676953372,1.133690801
'CESM2-WACCM','ssp126','rh',6.475978923,1.164290699
'CESM2-WACCM','ssp126','rh',5.146937664,1.218169517
'CESM2-WACCM','ssp126','rh',6.640350979,1.417212119
'CESM2-WACCM','ssp126','rh',6.041847557,0.981705392
'CESM2-WACCM','ssp126','rh',5.665897175,0.984057087
'CESM2-WACCM','ssp126','rh',5.482480748,1.204738706
'CESM2-WACCM','ssp126','rh',5.84353318,1.246011689
'CESM2-WACCM','ssp126','rh',4.716481247,1.088565232
'CESM2-WACCM','ssp126','rh',5.339726359,1.707046712
'CESM2-WACCM','ssp126','rh',5.731438832,1.178473578
'CESM2-WACCM','ssp126','rh',5.222867186,1.34944364
'CESM2-WACCM','ssp126','rh',5.963952659,1.569761446
'CESM2-WACCM','ssp126','rh',5.042256041,1.153094591
'CESM2-WACCM','ssp126','rh',4.281086967,1.286483866
'CESM2-WACCM','ssp126','rh',6.343931421,1.266338194
'CESM2-WACCM','ssp126','rh',5.186194347,1.413858192
'CESM2-WACCM','ssp126','rh',5.995474715,1.503776306
'CESM2-WACCM','ssp126','rh',5.615143162,1.470453621
'CESM2-WACCM','ssp126','rh',5.46239668,1.402769164
'CESM2-WACCM','ssp126','rh',5.387665289,1.652828289
'CESM2-WACCM','ssp126','rh',5.42955217,1.616664006
'CESM2-WACCM','ssp126','rh',5.391401873,1.207306226
'CESM2-WACCM','ssp126','rh',6.626996008,1.780590371
'CESM2-WACCM','ssp245','nep',0.489649769,-0.077069769
'CESM2-WACCM','ssp245','nep',-1.950927686,-0.284390011
'CESM2-WACCM','ssp245','nep',-0.725512447,-0.359063809
'CESM2-WACCM','ssp245','nep',0.273549861,0.293082055
'CESM2-WACCM','ssp245','nep',1.913240503,0.427441535
'CESM2-WACCM','ssp245','nep',1.962474154,0.269118937
'CESM2-WACCM','ssp245','nep',0.463049254,0.279953339
'CESM2-WACCM','ssp245','nep',-0.213414649,0.086117278
'CESM2-WACCM','ssp245','nep',2.323745786,0.397942234
'CESM2-WACCM','ssp245','nep',1.831370591,0.412911078
'CESM2-WACCM','ssp245','nep',0.785151192,0.609971481
'CESM2-WACCM','ssp245','nep',0.953224792,0.00639905
'CESM2-WACCM','ssp245','nep',1.030462864,0.104391377
'CESM2-WACCM','ssp245','nep',0.864399603,0.190923846
'CESM2-WACCM','ssp245','nep',1.868178479,0.459209595
'CESM2-WACCM','ssp245','nep',2.359723274,0.198835053
'CESM2-WACCM','ssp245','nep',2.725175254,0.619482718
'CESM2-WACCM','ssp245','nep',2.097190216,0.145876326
'CESM2-WACCM','ssp245','nep',3.255325325,0.734908468
'CESM2-WACCM','ssp245','nep',0.444571094,-0.026742423
'CESM2-WACCM','ssp245','nep',2.369553836,0.704295843
'CESM2-WACCM','ssp245','nep',3.959878582,0.557661978
'CESM2-WACCM','ssp245','nep',2.525418881,0.596871461
'CESM2-WACCM','ssp245','nep',1.392020915,0.162673132
'CESM2-WACCM','ssp245','nep',3.124227872,0.409995456
'CESM2-WACCM','ssp245','nep',2.177859511,0.307821785
'CESM2-WACCM','ssp245','nep',4.202032258,0.685294806
'CESM2-WACCM','ssp245','nep',4.212525039,0.336287082
'CESM2-WACCM','ssp245','nep',2.723913678,0.735865482
'CESM2-WACCM','ssp245','nep',2.524138517,0.502081969
'CESM2-WACCM','ssp245','nep',4.429088477,0.931000324
'CESM2-WACCM','ssp245','nep',2.738217344,0.52533505
'CESM2-WACCM','ssp245','nep',3.00026126,0.93463226
'CESM2-WACCM','ssp245','nep',2.684167759,0.542156621
'CESM2-WACCM','ssp245','nep',2.869364013,0.733627197
'CESM2-WACCM','ssp245','nep',4.810749454,0.647197088
'CESM2-WACCM','ssp245','nep',3.431771044,0.473528877
'CESM2-WACCM','ssp245','nep',3.372471154,0.449106739
'CESM2-WACCM','ssp245','nep',5.669168375,0.60270103
'CESM2-WACCM','ssp245','nep',3.985117042,0.308546375
'CESM2-WACCM','ssp245','nep',2.868943811,0.875312474
'CESM2-WACCM','ssp245','nep',4.018854683,0.544020414
'CESM2-WACCM','ssp245','nep',4.339352893,0.85998613
'CESM2-WACCM','ssp245','nep',2.79668153,0.475534739
'CESM2-WACCM','ssp245','nep',3.906328405,0.610062142
'CESM2-WACCM','ssp245','nep',4.785679008,0.758084923
'CESM2-WACCM','ssp245','nep',3.921387369,0.858698802
'CESM2-WACCM','ssp245','nep',5.103676093,0.690600455
'CESM2-WACCM','ssp245','nep',4.011792728,0.747605283
'CESM2-WACCM','ssp245','nep',4.469546002,0.57778957
'CESM2-WACCM','ssp245','nep',4.735643476,0.759489345
'CESM2-WACCM','ssp245','nep',5.25788434,0.850024777
'CESM2-WACCM','ssp245','nep',3.381249355,0.501445313
'CESM2-WACCM','ssp245','nep',3.691737265,0.714872987
'CESM2-WACCM','ssp245','nep',5.418788475,0.68539595
'CESM2-WACCM','ssp245','nep',3.405775709,0.585691328
'CESM2-WACCM','ssp245','nep',3.521435078,0.616746049
'CESM2-WACCM','ssp245','nep',5.471200067,0.923158069
'CESM2-WACCM','ssp245','nep',4.850297563,0.718312055
'CESM2-WACCM','ssp245','nep',3.168528403,0.513500107
'CESM2-WACCM','ssp245','nep',3.188793722,0.866936556
'CESM2-WACCM','ssp245','nep',5.0940446,0.941425736
'CESM2-WACCM','ssp245','nep',3.678335242,0.274931058
'CESM2-WACCM','ssp245','nep',3.117317707,0.550784758
'CESM2-WACCM','ssp245','nep',4.421899579,0.652954762
'CESM2-WACCM','ssp245','nep',4.230022526,0.848252203
'CESM2-WACCM','ssp245','nep',4.121322085,0.749374941
'CESM2-WACCM','ssp245','nep',3.574123323,0.531718534
'CESM2-WACCM','ssp245','nep',3.227028761,0.710017519
'CESM2-WACCM','ssp245','nep',4.062483289,0.697859955
'CESM2-WACCM','ssp245','nep',4.97485627,0.326922259
'CESM2-WACCM','ssp245','nep',3.812231438,0.513792467
'CESM2-WACCM','ssp245','nep',3.318398025,0.672748656
'CESM2-WACCM','ssp245','nep',3.78985289,0.486311252
'CESM2-WACCM','ssp245','nep',3.327947204,0.387817444
'CESM2-WACCM','ssp245','nep',3.076919821,0.38367655
'CESM2-WACCM','ssp245','nep',4.407551395,0.7689189
'CESM2-WACCM','ssp245','nep',3.977829967,1.050113343
'CESM2-WACCM','ssp245','nep',3.182720663,0.509970508
'CESM2-WACCM','ssp245','nep',3.435064262,0.258889611
'CESM2-WACCM','ssp245','nep',3.287204541,0.54414205
'CESM2-WACCM','ssp245','nep',4.113779074,0.716699975
'CESM2-WACCM','ssp245','nep',5.523234589,0.858872988
'CESM2-WACCM','ssp245','nep',3.517872867,0.974271139
'CESM2-WACCM','ssp245','nep',3.265214213,0.624966914
'CESM2-WACCM','ssp245','nep',2.858370104,0.404921805
'CESM2-WACCM','ssp245','npp',-0.833329297,-0.051783068
'CESM2-WACCM','ssp245','npp',-1.552338913,-0.286683783
'CESM2-WACCM','ssp245','npp',-0.611925702,-0.238135777
'CESM2-WACCM','ssp245','npp',0.440626557,0.293153211
'CESM2-WACCM','ssp245','npp',2.556967356,0.283449417
'CESM2-WACCM','ssp245','npp',2.887093842,0.326528688
'CESM2-WACCM','ssp245','npp',1.036383037,0.405607272
'CESM2-WACCM','ssp245','npp',0.953778596,0.649582461
'CESM2-WACCM','ssp245','npp',3.678179213,0.485498489
'CESM2-WACCM','ssp245','npp',2.256042137,0.643824917
'CESM2-WACCM','ssp245','npp',1.507728471,0.886676817
'CESM2-WACCM','ssp245','npp',2.621564761,0.55436931
'CESM2-WACCM','ssp245','npp',1.820603203,0.537254924
'CESM2-WACCM','ssp245','npp',1.868808558,0.469627965
'CESM2-WACCM','ssp245','npp',4.466969208,1.184223805
'CESM2-WACCM','ssp245','npp',4.472997883,0.605704384
'CESM2-WACCM','ssp245','npp',4.222457724,0.972463514
'CESM2-WACCM','ssp245','npp',4.187809608,0.683485447
'CESM2-WACCM','ssp245','npp',5.748142528,1.497739705
'CESM2-WACCM','ssp245','npp',1.868888171,0.53982502
'CESM2-WACCM','ssp245','npp',4.915159469,1.316732084
'CESM2-WACCM','ssp245','npp',6.790644089,1.361435707
'CESM2-WACCM','ssp245','npp',4.144981856,1.091351281
'CESM2-WACCM','ssp245','npp',4.830138925,1.291079623
'CESM2-WACCM','ssp245','npp',5.949535679,1.097970698
'CESM2-WACCM','ssp245','npp',6.156537438,1.253661355
'CESM2-WACCM','ssp245','npp',7.775380705,1.511368593
'CESM2-WACCM','ssp245','npp',6.985233911,1.217694653
'CESM2-WACCM','ssp245','npp',5.719966445,1.626754826
'CESM2-WACCM','ssp245','npp',5.171112145,1.854673604
'CESM2-WACCM','ssp245','npp',7.700499682,2.126563826
'CESM2-WACCM','ssp245','npp',6.073600669,1.746109152
'CESM2-WACCM','ssp245','npp',6.898813947,2.754854179
'CESM2-WACCM','ssp245','npp',6.38854471,2.136589501
'CESM2-WACCM','ssp245','npp',6.544711132,2.344935138
'CESM2-WACCM','ssp245','npp',8.80828513,2.401134813
'CESM2-WACCM','ssp245','npp',7.044948519,2.188670695
'CESM2-WACCM','ssp245','npp',8.692579081,1.941293116
'CESM2-WACCM','ssp245','npp',10.87279413,2.109409645
'CESM2-WACCM','ssp245','npp',9.288252036,2.131551776
'CESM2-WACCM','ssp245','npp',8.425072202,2.715845376
'CESM2-WACCM','ssp245','npp',10.34890743,2.499533699
'CESM2-WACCM','ssp245','npp',9.535165846,2.292272084
'CESM2-WACCM','ssp245','npp',8.087511143,2.288793075
'CESM2-WACCM','ssp245','npp',9.596290873,2.315780738
'CESM2-WACCM','ssp245','npp',10.39754905,2.606732467
'CESM2-WACCM','ssp245','npp',10.24146122,2.426336456
'CESM2-WACCM','ssp245','npp',11.03158279,2.482346926
'CESM2-WACCM','ssp245','npp',10.56506216,2.849430335
'CESM2-WACCM','ssp245','npp',11.23202949,2.731024298
'CESM2-WACCM','ssp245','npp',11.9146802,2.389332078
'CESM2-WACCM','ssp245','npp',12.35626265,2.767140928
'CESM2-WACCM','ssp245','npp',11.02783922,2.848571385
'CESM2-WACCM','ssp245','npp',12.47984197,3.050922306
'CESM2-WACCM','ssp245','npp',14.2619243,2.877724714
'CESM2-WACCM','ssp245','npp',11.16524938,2.827656487
'CESM2-WACCM','ssp245','npp',13.32421806,2.93625835
'CESM2-WACCM','ssp245','npp',14.54231746,2.910789283
'CESM2-WACCM','ssp245','npp',13.59520641,3.156647919
'CESM2-WACCM','ssp245','npp',11.10272414,2.994309079
'CESM2-WACCM','ssp245','npp',11.98056049,3.343162395
'CESM2-WACCM','ssp245','npp',13.50237807,3.586690897
'CESM2-WACCM','ssp245','npp',12.32439107,2.529946475
'CESM2-WACCM','ssp245','npp',11.09050151,2.938019375
'CESM2-WACCM','ssp245','npp',13.43176752,3.144639805
'CESM2-WACCM','ssp245','npp',12.66241778,3.342274441
'CESM2-WACCM','ssp245','npp',13.26556498,3.239055033
'CESM2-WACCM','ssp245','npp',11.90559746,2.923755933
'CESM2-WACCM','ssp245','npp',12.29749338,3.148577277
'CESM2-WACCM','ssp245','npp',13.89742613,3.290529707
'CESM2-WACCM','ssp245','npp',13.71350754,2.66979949
'CESM2-WACCM','ssp245','npp',13.17324429,2.89079113
'CESM2-WACCM','ssp245','npp',13.22684626,3.375557814
'CESM2-WACCM','ssp245','npp',14.06828995,3.340455914
'CESM2-WACCM','ssp245','npp',12.47351121,2.805207613
'CESM2-WACCM','ssp245','npp',12.86117998,3.021834468
'CESM2-WACCM','ssp245','npp',13.36031796,3.374858092
'CESM2-WACCM','ssp245','npp',13.27385706,3.584814967
'CESM2-WACCM','ssp245','npp',13.15251027,2.982888684
'CESM2-WACCM','ssp245','npp',12.45745634,2.695473515
'CESM2-WACCM','ssp245','npp',12.729779,3.124505821
'CESM2-WACCM','ssp245','npp',14.79482737,3.54573688
'CESM2-WACCM','ssp245','npp',15.15948549,3.331517269
'CESM2-WACCM','ssp245','npp',13.84250065,3.705429692
'CESM2-WACCM','ssp245','npp',13.82900043,3.46094138
'CESM2-WACCM','ssp245','npp',14.04846452,3.751281536
'CESM2-WACCM','ssp245','rh',-0.48141828,0.034065083
'CESM2-WACCM','ssp245','rh',-0.562588682,-0.065904679
'CESM2-WACCM','ssp245','rh',-0.124784011,0.128275747
'CESM2-WACCM','ssp245','rh',0.25115727,0.030906919
'CESM2-WACCM','ssp245','rh',0.917633702,-0.127343069
'CESM2-WACCM','ssp245','rh',1.542345337,0.0966062
'CESM2-WACCM','ssp245','rh',0.46074616,0.062200895
'CESM2-WACCM','ssp245','rh',1.394806642,0.622509706
'CESM2-WACCM','ssp245','rh',1.810045643,0.085169042
'CESM2-WACCM','ssp245','rh',0.907527571,0.232941319
'CESM2-WACCM','ssp245','rh',0.733390547,0.224870189
'CESM2-WACCM','ssp245','rh',1.415179712,0.413185881
'CESM2-WACCM','ssp245','rh',1.035466183,0.43991574
'CESM2-WACCM','ssp245','rh',1.218599655,0.270446998
'CESM2-WACCM','ssp245','rh',2.99057972,0.771519785
'CESM2-WACCM','ssp245','rh',2.290710964,0.378856314
'CESM2-WACCM','ssp245','rh',2.272981371,0.326618617
'CESM2-WACCM','ssp245','rh',2.87815483,0.530680552
'CESM2-WACCM','ssp245','rh',3.293583441,0.721187887
'CESM2-WACCM','ssp245','rh',1.556307652,0.506441425
'CESM2-WACCM','ssp245','rh',3.110277576,0.588362612
'CESM2-WACCM','ssp245','rh',3.576531903,0.809473062
'CESM2-WACCM','ssp245','rh',1.862185389,0.50156978
'CESM2-WACCM','ssp245','rh',4.051586066,1.163887164
'CESM2-WACCM','ssp245','rh',3.31837134,0.652924478
'CESM2-WACCM','ssp245','rh',4.511323084,0.917084631
'CESM2-WACCM','ssp245','rh',4.560556268,0.679582151
'CESM2-WACCM','ssp245','rh',3.961471816,0.898314631
'CESM2-WACCM','ssp245','rh',4.074311678,0.815367739
'CESM2-WACCM','ssp245','rh',3.709311494,1.343388099
'CESM2-WACCM','ssp245','rh',4.502188537,1.159826919
'CESM2-WACCM','ssp245','rh',4.597229049,1.219662414
'CESM2-WACCM','ssp245','rh',4.534300238,1.790181983
'CESM2-WACCM','ssp245','rh',4.556995154,1.568000711
'CESM2-WACCM','ssp245','rh',4.514609962,1.601094037
'CESM2-WACCM','ssp245','rh',5.189499063,1.663948962
'CESM2-WACCM','ssp245','rh',4.527388397,1.710531186
'CESM2-WACCM','ssp245','rh',6.509127009,1.4654404
'CESM2-WACCM','ssp245','rh',6.362853689,1.400463277
'CESM2-WACCM','ssp245','rh',6.250458416,1.700182889
'CESM2-WACCM','ssp245','rh',6.291222033,1.730737969
'CESM2-WACCM','ssp245','rh',7.38894121,1.901757524
'CESM2-WACCM','ssp245','rh',6.206854136,1.397836938
'CESM2-WACCM','ssp245','rh',5.723830818,1.782591762
'CESM2-WACCM','ssp245','rh',6.825007336,1.556128202
'CESM2-WACCM','ssp245','rh',6.815477536,1.850167213
'CESM2-WACCM','ssp245','rh',7.190115723,1.436109435
'CESM2-WACCM','ssp245','rh',7.079925776,1.648310228
'CESM2-WACCM','ssp245','rh',7.611060191,2.092717561
'CESM2-WACCM','ssp245','rh',7.799082327,2.116082474
